"Time","Env"
17.017017017017,2228.15879415018
17.0570570570571,2223.92528089787
17.0970970970971,2219.82445434805
17.1371371371371,2215.84902806673
17.1771771771772,2211.99171561992
17.2172172172172,2208.24523057362
17.2572572572573,2204.60228649386
17.2972972972973,2201.05559694663
17.3373373373373,2197.59787549795
17.3773773773774,2194.22183571383
17.4174174174174,2190.92019116028
17.4574574574575,2187.68565540331
17.4974974974975,2184.51094200892
17.5375375375375,2181.38876454314
17.5775775775776,2178.31183657196
17.6176176176176,2175.27287166141
17.6576576576577,2172.26458337748
17.6976976976977,2169.27968528619
17.7377377377377,2166.31089095355
17.7777777777778,2163.35091394557
17.8178178178178,2160.39246782826
17.8578578578579,2157.42826616763
17.8978978978979,2154.45102252969
17.9379379379379,2151.45345048045
17.977977977978,2148.42826358591
18.018018018018,2145.36831737671
18.0580580580581,2142.27064901031
18.0980980980981,2139.13706031913
18.1381381381381,2135.96961233296
18.1781781781782,2132.77036608158
18.2182182182182,2129.54138259478
18.2582582582583,2126.28472290235
18.2982982982983,2123.00244803408
18.3383383383383,2119.69661901975
18.3783783783784,2116.36929688915
18.4184184184184,2113.02254267207
18.4584584584585,2109.6584173983
18.4984984984985,2106.27898209763
18.5385385385385,2102.88629779984
18.5785785785786,2099.48242553472
18.6186186186186,2096.06942633205
18.6586586586587,2092.64936122164
18.6986986986987,2089.22429123326
18.7387387387387,2085.7962773967
18.7787787787788,2082.36738074175
18.8188188188188,2078.9396622982
18.8588588588589,2075.51518309583
18.8988988988989,2072.09600416444
18.9389389389389,2068.68418653381
18.978978978979,2065.28179123372
19.019019019019,2061.89082537375
19.0590590590591,2058.51189721139
19.0990990990991,2055.14412186439
19.1391391391391,2051.7865416476
19.1791791791792,2048.43819887584
19.2192192192192,2045.09813586396
19.2592592592593,2041.7653949268
19.2992992992993,2038.43901837919
19.3393393393393,2035.11804853598
19.3793793793794,2031.80152771201
19.4194194194194,2028.4884982221
19.4594594594595,2025.17800238111
19.4994994994995,2021.86908250387
19.5395395395395,2018.56078090522
19.5795795795796,2015.2521399
19.6196196196196,2011.94220180304
19.6596596596597,2008.63000892919
19.6996996996997,2005.31460359328
19.7397397397397,2001.99502811016
19.7797797797798,1998.67032479466
19.8198198198198,1995.33953596162
19.8598598598599,1992.00170392587
19.8998998998999,1988.65587100227
19.9399399399399,1985.30107950565
19.97997997998,1981.93637175084
20.02002002002,1978.56084887944
20.0600600600601,1975.17496504861
20.1001001001001,1971.78052743099
20.1401401401401,1968.37940202604
20.1801801801802,1964.97345483318
20.2202202202202,1961.56455185184
20.2602602602603,1958.15455908147
20.3003003003003,1954.74534252149
20.3403403403403,1951.33876817134
20.3803803803804,1947.93670203046
20.4204204204204,1944.54101009827
20.4604604604605,1941.15355837421
20.5005005005005,1937.77621285772
20.5405405405405,1934.41083954822
20.5805805805806,1931.05930444516
20.6206206206206,1927.72347354797
20.6606606606607,1924.40521285607
20.7007007007007,1921.10638836891
20.7407407407407,1917.82886608592
20.7807807807808,1914.57451200653
20.8208208208208,1911.34519213018
20.8608608608609,1908.1427724563
20.9009009009009,1904.96911898432
20.9409409409409,1901.82609771368
20.980980980981,1898.71557464381
21.021021021021,1895.63920921312
21.0610610610611,1892.59442442938
21.1011011011011,1889.57467438874
21.1411411411411,1886.57326020147
21.1811811811812,1883.58348297785
21.2212212212212,1880.59864382814
21.2612612612613,1877.61204386262
21.3013013013013,1874.61698419156
21.3413413413413,1871.60676592523
21.3813813813814,1868.5746901739
21.4214214214214,1865.51405804785
21.4614614614615,1862.41817065733
21.5015015015015,1859.28032911264
21.5415415415415,1856.09383452403
21.5815815815816,1852.85198800178
21.6216216216216,1849.54809065616
21.6616616616617,1846.17544359744
21.7017017017017,1842.72734793589
21.7417417417417,1839.19710478179
21.7817817817818,1835.5780152454
21.8218218218218,1831.863380437
21.8618618618619,1828.04650146686
21.9019019019019,1824.12067944525
21.9419419419419,1820.07921548244
21.981981981982,1815.9154106887
22.022022022022,1811.62291187445
22.0620620620621,1807.20172065504
22.1021021021021,1802.65741582022
22.1421421421421,1797.99576550266
22.1821821821822,1793.22253783503
22.2222222222222,1788.34350095
22.2622622622623,1783.36442298022
22.3023023023023,1778.29107205836
22.3423423423423,1773.12921631709
22.3823823823824,1767.88462388907
22.4224224224224,1762.56306290697
22.4624624624625,1757.17030150345
22.5025025025025,1751.71210781117
22.5425425425425,1746.19424996281
22.5825825825826,1740.62249609103
22.6226226226226,1735.00261432849
22.6626626626627,1729.34037280785
22.7027027027027,1723.64153966179
22.7427427427427,1717.91188302296
22.7827827827828,1712.15717102404
22.8228228228228,1706.38317179768
22.8628628628629,1700.59565347655
22.9029029029029,1694.80038419333
22.9429429429429,1689.00313208066
22.982982982983,1683.20966527122
23.023023023023,1677.42627069529
23.0630630630631,1671.66782202981
23.1031031031031,1665.95625157562
23.1431431431431,1660.31370112258
23.1831831831832,1654.76231246054
23.2232232232232,1649.32422737935
23.2632632632633,1644.02158766887
23.3033033033033,1638.87653511894
23.3433433433433,1633.91121151943
23.3833833833834,1629.14775866019
23.4234234234234,1624.60831833106
23.4634634634635,1620.31503232191
23.5035035035035,1616.29004242258
23.5435435435435,1612.55549042293
23.5835835835836,1609.13351811281
23.6236236236236,1606.04626728207
23.6636636636637,1603.31587972058
23.7037037037037,1600.96449721817
23.7437437437437,1599.01426156471
23.7837837837838,1597.48731455005
23.8238238238238,1596.40579796404
23.8638638638639,1595.79185359653
23.9039039039039,1595.66762323738
23.9439439439439,1596.05524867644
23.983983983984,1596.97687170357
24.024024024024,1598.45463410861
24.0640640640641,1600.51067768142
24.1041041041041,1603.16714421185
24.1441441441441,1606.44617548977
24.1841841841842,1610.36991330501
24.2242242242242,1614.96049944743
24.2642642642643,1620.24007570689
24.3043043043043,1626.23078387324
24.3443443443443,1632.95476573634
24.3843843843844,1640.43416308602
24.4244244244244,1648.69111771216
24.4644644644645,1657.7477714046
24.5045045045045,1667.6262659532
24.5445445445445,1678.3487431478
24.5845845845846,1689.93734477827
24.6246246246246,1702.41421263445
24.6646646646647,1715.8014885062
24.7047047047047,1730.12131418337
24.7447447447447,1745.39583145582
24.7847847847848,1761.64718211339
24.8248248248248,1778.89750794595
24.8648648648649,1797.16895074334
24.9049049049049,1816.48365229541
24.9449449449449,1836.86375439203
24.984984984985,1858.33139882304
25.025025025025,1880.9087273783
25.0650650650651,1904.61788184766
25.1051051051051,1929.48100402098
25.1451451451451,1955.5202356881
25.1851851851852,1982.75771863888
25.2252252252252,2011.21559466317
25.2652652652653,2040.91600555083
25.3053053053053,2071.88109309171
25.3453453453453,2104.13299907566
25.3853853853854,2137.69386529254
25.4254254254254,2172.5858335322
25.4654654654655,2208.83104558449
25.5055055055055,2246.45164323926
25.5455455455455,2285.46976828638
25.5855855855856,2325.90756251569
25.6256256256256,2367.78716771704
25.6656656656657,2411.13072568029
25.7057057057057,2455.9603781953
25.7457457457457,2502.2982670519
25.7857857857858,2550.16653403997
25.8258258258258,2599.58732094934
25.8658658658659,2650.58276956989
25.9059059059059,2703.17502169145
25.9459459459459,2757.38621910388
25.985985985986,2813.23850359703
26.026026026026,2870.75401696076
26.0660660660661,2929.95490098492
26.1061061061061,2990.86329745937
26.1461461461461,3053.50134817396
26.1861861861862,3117.89119491853
26.2262262262262,3184.05497948295
26.2662662662663,3252.01484365706
26.3063063063063,3321.79292923072
26.3463463463463,3393.41137799379
26.3863863863864,3466.89233173612
26.4264264264264,3542.25793224755
26.4664664664665,3619.53032131794
26.5065065065065,3698.73164073715
26.5465465465465,3779.88403229503
26.5865865865866,3863.00963778144
26.6266266266266,3948.13059898621
26.6666666666667,4035.26905769922
26.7067067067067,4124.44715571031
26.7467467467467,4215.68703480933
26.7867867867868,4309.01083678614
26.8268268268268,4404.4407034306
26.8668668668669,4501.99877653255
26.9069069069069,4601.70719788184
26.9469469469469,4703.58810926834
26.986986986987,4807.66365248189
27.027027027027,4913.95596931235
27.0670670670671,5022.48720154957
27.1071071071071,5133.27949098341
27.1471471471471,5246.35497940371
27.1871871871872,5361.73580860033
27.2272272272272,5479.44412036313
27.2672672672673,5599.50205648195
27.3073073073073,5721.93175874666
27.3473473473473,5846.75536894709
27.3873873873874,5973.99502887311
27.4274274274274,6103.67288031457
27.4674674674675,6235.81106506133
27.5075075075075,6370.43172490323
27.5475475475475,6507.55700163013
27.5875875875876,6647.20903703188
27.6276276276276,6789.40997289834
27.6676676676677,6934.18195101936
27.7077077077077,7081.54711318479
27.7477477477477,7231.52760118448
27.7877877877878,7384.1455568083
27.8278278278278,7539.42312184609
27.8678678678679,7697.38243808769
27.9079079079079,7858.04564732298
27.9479479479479,8021.4348913418
27.987987987988,8187.572311934
28.028028028028,8356.48005088945
28.0680680680681,8528.18024999798
28.1081081081081,8702.69505104946
28.1481481481481,8880.04659583374
28.1881881881882,9060.25702614066
28.2282282282282,9243.3484837601
28.2682682682683,9429.34311048188
28.3083083083083,9618.26304809587
28.3483483483483,9810.13043839193
28.3883883883884,10004.9674231599
28.4284284284284,10202.7961441897
28.4684684684685,10403.638743271
28.5085085085085,10607.5173621939
28.5485485485485,10814.454142748
28.5885885885886,11024.4712267234
28.6286286286286,11237.5907559098
28.6686686686687,11453.8348720971
28.7087087087087,11673.2257170751
