model.name,totaltips,dispersal,amp,freq,niche.ev.rate,breath.ev.rate,phylo.sig,Me,geo.mode,slope,enviro.mode,enviro.hetero,RO0,RO50,RO75,RO90,RO100,ROmean,asymmean,bimod100,bimod90,bimod75,bimod50,ROkurt,ROskew,TOmean,TOsd,RSskew,RSmean,RSsd,RDmean,RDsd,ROslope,ROintercept,asymslope,asymintercept,RDslope,RDintercept,Beta,CI,SI,gamma,ARCint,ARCslope
run_2112_VM_shortertimestep_3,32,1,0.3243988,0.3344397,1.726194,0.4364061,0.8599844,161.5852,allopatric,0.03587673,sine,1,0.222222222,0.333333333,0.111111111,0,0,0.381181759,0.345259681,0,0,0.098765432,0.296296296,1.476905509,0.083370424,0.151806127,0.390836466,1.091906603,0.361070216,0.271071416,0.03565573,0.083589868,-0.439244832,0.429250987,-0.305355154,0.378676549,-0.029323938,0.038864827,-0.366392081,89,199,0.373748743,0.352509444,-0.064426664
run_2112_VM_shortertimestep_6,54,2,1.601141,0.2896295,1.204703,0.6571493,0.7929409,213.6697,allopatric,0.009102912,linear,1,0.3125,0.5625,0.4375,0.375,0.0625,0.560091674,0.218541291,0.078125,0.46875,0.546875,0.703125,1.422696117,-0.36339935,-0.011667895,0.393567818,0.437604674,0.394190957,0.337086125,0.023793228,0.05237118,1.081837655,0.503058455,0.741224933,0.179464778,0.12750876,0.017071115,-1.03513865,268,486,2.119797448,0.559400573,-0.14073706
run_2112_VM_shortertimestep2_4,120,2,0.4177043,0.473677,1.127378,0.3274501,0.6795459,106.8882,sympatric,0.03138412,sine,0,0.176470588,0.735294118,0.647058824,0.588235294,0.382352941,0.711684996,0.255394434,0.269896194,0.415224913,0.456747405,0.519031142,2.350451516,-1.016495287,0.082723788,0.559468861,0.358854997,0.391917949,0.319273084,0.006214035,0.02953483,-1.15209795,0.818108978,-0.029811539,0.258148248,0.081882694,-0.001349803,-0.775778679,511,1121,-0.117023933,0.712924985,-0.500003763
run_2112_VM_shortertimestep2_5,122,3,1.479582,0.4368248,1.71006,0.9495253,0.9314686,110.5139,allopatric,0.04996319,linear,0,0.307692308,0.384615385,0.205128205,0.128205128,0.128205128,0.370311779,0.264601036,0.157790927,0.157790927,0.252465483,0.473372781,1.719064867,0.476973211,-0.078001111,0.512625927,0.815931433,0.304926863,0.287016926,0.005108737,0.012209926,0.702970637,0.317388864,-0.521881797,0.303890736,0.017668758,0.00377855,-0.710445602,558,1142,0.323222645,0.443392786,-0.179457169
run_2113_VM_shortertimestep_1,110,6,0.9835729,0.5323735,1.580676,0.2589226,0.9005906,231.8898,sympatric,0.05390841,linear,1,0.083333333,0.722222222,0.5,0.361111111,0.222222222,0.649994229,0.307303748,0.074074074,0.12037037,0.166666667,0.240740741,2.092764642,-0.723961293,0.124423184,0.471724741,0.129279311,0.459584966,0.292968531,0.004304884,0.023439154,-1.307713499,0.75076785,-0.424386475,0.340007365,0.142486178,-0.006675234,-0.322154842,488,1006,0.679442509,0.640030847,-0.712714204
run_2113_VM_shortertimestep_2,97,6,1.582395,1.384995,0.4123901,0.3301595,0.683872,103.1954,parapatric,0.02278603,linear,1,0.083333333,0.75,0.527777778,0.277777778,0.111111111,0.656431,0.274465811,0.037037037,0.092592593,0.175925926,0.25,2.372716639,-0.799317319,0.041021672,0.443402038,-0.024625357,0.460960637,0.288950618,0.000595208,0.002002084,0.353397064,0.620812352,0.406219744,0.233523202,0.003014383,0.00029139,0.639243939,293,777,-1.498019136,0.67024792,-0.033589876
run_2113_VM_shortertimestep_3,102,6,1.199452,1.209493,0.7286335,0.9351866,0.4849615,61.57908,dispersal,0.006374931,linear,0,0.27027027,0.621621622,0.405405405,0.297297297,0.135135135,0.52805741,0.235930767,0.146092038,0.321402484,0.438276114,0.672023375,1.403744249,-0.211462063,-0.020979021,0.506356556,0.174868903,0.437434331,0.340663862,0.004323786,0.008620528,0.030903784,0.525183983,0.032036322,0.232952037,-0.001959741,0.004506002,0.05882992,304,814,0.80516424,0.589518096,-0.098372444
run_2113_VM_shortertimestep_6,124,6,0.726088,1.164683,0.2071425,0.1583689,0.417918,113.6636,dispersal,0.03860471,sine,0,0.170731707,0.634146341,0.365853659,0.317073171,0.12195122,0.606028723,0.2865299,0.08328376,0.216537775,0.249851279,0.43307555,2.019039315,-0.55274331,-0.157556995,0.377070399,-0.530763994,0.566517288,0.273781897,0.004634878,0.012813526,3.527417253,0.437481471,1.886642757,0.196382228,-0.076010324,0.008266808,-0.854935187,729,1373,0.634142695,0.644757223,0.424030212
run_2113_VM_shortertimestep2_4,41,3,1.402139,1.020585,1.002683,0.1404074,0.2576451,169.3921,allopatric,0.04244729,sine,1,0.1875,0.625,0.3125,0.25,0.0625,0.529320993,0.296993415,0.046875,0.1875,0.234375,0.46875,1.856899583,-0.279776954,-0.070450072,0.310618408,-0.155267707,0.53520643,0.313128126,0.001339218,0.002879232,1.351695107,0.392749032,-0.120122169,0.309130264,-0.001564254,0.001497266,1.788350974,76,250,-0.52655058,0.499831433,0.448277165
run_2113_VM_shortertimestep2_5,43,3,0.2763841,0.7649698,1.585364,0.5130924,0.6033236,173.0178,allopatric,0.05365092,linear,1,0.307692308,0.384615385,0.307692308,0.230769231,0.076923077,0.398625097,0.327356589,0.094674556,0.284023669,0.378698225,0.473372781,1.441651399,0.404871935,-0.003420081,0.445598723,1.062153093,0.290564881,0.273563884,0.002425269,0.003858012,0.47564402,0.364198412,-1.326936395,0.423399048,0.018615436,0.001077901,-0.815306544,154,314,1.653172728,0.387321553,-0.175655032
run_2114_VM_shortertimestep_1,75,8,0.5460462,1.844954,0.08433483,0.009532366,0.3380562,81.88061,allopatric,0.03915751,sine,1,0.071428571,0.892857143,0.821428571,0.714285714,0.321428571,0.846135227,0.475662593,0.091836735,0.204081633,0.234693878,0.255102041,6.645965625,-2.204266152,-0.008024802,0.28805206,-1.354152086,0.831344349,0.15112664,0.000510178,0.001873228,2.693042188,0.625697657,0.129519463,0.465060844,-0.011507009,0.001452078,0.921835701,218,568,1.476823554,0.882949557,0.139973185
run_2114_VM_shortertimestep_2,62,9,1.144868,0.9474684,1.908731,0.08076932,0.4963606,153.1984,dispersal,0.008035128,sine,1,0.285714286,0.619047619,0.476190476,0.380952381,0.285714286,0.580029172,0.212173907,0.326530612,0.43537415,0.544217687,0.707482993,1.473997211,-0.407781571,0,0.568257282,0.368187208,0.377685937,0.339708588,0.007892752,0.016236931,-0.726577013,0.63252925,0.057971613,0.207985068,-0.021993577,0.009481936,-0.198075701,181,457,1.246574888,0.572448198,-0.223379084
run_2114_VM_shortertimestep_3,67,8,1.636979,0.7719664,1.227414,0.6857963,0.672473,211.5882,mixed,0.02112583,sine,0,0.428571429,0.476190476,0.380952381,0.333333333,0.238095238,0.459025801,0.243731539,0.408163265,0.571428571,0.653061224,0.816326531,1.224810278,0.146492669,0,0.551445761,0.454368199,0.380377184,0.307672389,0.018848311,0.04790694,-1.735471729,0.636204192,0.058339916,0.23777548,0.197941078,-0.001359959,-0.426705253,216,526,-0.501100483,0.55157252,-0.240502092
run_2114_VM_shortertimestep_6,19,8,0.2885613,0.7271562,1.703484,0.4077591,0.9804523,163.6666,mixed,0.05335561,linear,0,0.166666667,0.666666667,0.5,0.5,0.333333333,0.630556031,0.291549876,0.222222222,0.333333333,0.333333333,0.444444444,1.522629213,-0.432329925,0.149677271,0.569514666,0.422014514,0.385909546,0.339449388,0.019194878,0.047017658,-1.42516227,0.926145243,0.160320556,0.258298205,0.218802545,-0.02618639,-1.182099038,60,114,-1.254099502,0.750769295,-0.373085375
run_2114_VM_shortertimestep2_4,111,8,0.527086,1.895639,0.005121773,0.6391879,0.632668,69.38595,parapatric,0.01294549,linear,0,0.176470588,0.823529412,0.676470588,0.529411765,0.294117647,0.738369429,0.215645013,0.207612457,0.373702422,0.477508651,0.581314879,3.17696361,-1.3262411,0,0.478317119,0.070912172,0.461488639,0.328094435,0.002360399,0.006842575,0.655920326,0.690197409,0.340518712,0.190636679,-0.011913951,0.003235382,-0.475790356,629,1125,-0.179605193,0.706083472,0.079032256
run_2114_VM_shortertimestep2_5,113,7,1.151437,1.640023,0.5878035,0.01431194,0.9783465,73.01166,parapatric,0.02414912,sine,0,0.388888889,0.388888889,0.222222222,0.194444444,0,0.376230205,0.295731999,0,0.302469136,0.345679012,0.604938272,1.596545822,0.411176109,0,0.448160514,0.241936066,0.413100738,0.282036492,0.006510571,0.015465172,1.073076036,0.295306577,0.30796796,0.272507284,0.134495536,-0.003632109,-0.468161825,541,1065,-0.560955594,0.398745749,0.095084034
run_2115_VM_shortertimestep_1,145,3,1.4211,0.9699002,1.081896,0.5083128,0.7130791,181.8867,dispersal,0.00965571,linear,0,0.386363636,0.363636364,0.25,0.181818182,0.090909091,0.374223526,0.214180345,0.140495868,0.280991736,0.386363636,0.561983471,1.718161735,0.495968984,0,0.502784049,0.679448752,0.328505975,0.283540572,0.028739051,0.061814023,1.487614972,0.248509585,0.570558097,0.165964167,-0.070716543,0.034715097,-0.482907817,800,1522,-0.671584468,0.402358941,0.005913433
run_2115_VM_shortertimestep_2,132,4,0.2698147,1.822522,0.9111706,0.5795498,0.8713834,53.19233,sympatric,0.03753693,linear,0,0.162790698,0.813953488,0.581395349,0.418604651,0.279069767,0.694354065,0.216667415,0.181719849,0.272579773,0.378583018,0.530016225,2.598422932,-1.029403104,0.10147626,0.415845423,0.466243481,0.355082455,0.305560535,0.007375461,0.026014234,-1.344559964,0.785452937,-0.191144904,0.229618184,0.039619234,0.004691113,0.198764435,392,1118,0.182869938,0.664470989,-0.499948415
run_2115_VM_shortertimestep_3,137,4,0.7619255,1.64702,0.229853,0.1870159,0.2974501,111.5821,sympatric,0.05062763,linear,1,0,1,0.933333333,0.644444444,0.377777778,0.908369429,0.295201981,0,0,0,0,3.483607593,-1.135903663,0.006755283,0.175154069,-0.021604134,0.443705186,0.256944202,0,0,0.161423261,0.899054643,1.537832178,0.20646274,0,0,-0.480778109,619,1315,0.381328844,0.884489608,-0.309108282
run_2115_VM_shortertimestep_6,89,4,1.163615,1.60221,0.7059229,0.9065396,0.6054294,63.6605,sympatric,0.02385381,sine,1,0.0625,0.8125,0.5625,0.53125,0.34375,0.752484102,0.238437795,0.0859375,0.1328125,0.140625,0.203125,3.088455176,-1.152797641,0.148352274,0.490391099,0.475102648,0.366234928,0.317247271,0.000446406,0.001756587,0.974241271,0.695117335,-0.83537808,0.287627806,-0.001066819,0.000509224,-0.338879539,384,802,1.652071083,0.74986189,-0.491093281
run_2115_VM_shortertimestep2_4,76,10,0.9646127,0.5830587,1.501463,0.8885781,0.4451566,219.3951,dispersal,0.02769639,sine,0,0.32,0.56,0.52,0.44,0.32,0.553330188,0.209658395,0.4096,0.5632,0.6656,0.7168,1.177954385,-0.22543957,0,0.580740468,0.644572856,0.353696869,0.352851395,0.019823119,0.048671094,-1.049521036,0.637417562,-0.553681971,0.254019262,0.218871028,0.002287224,-0.349532484,274,630,0.389053251,0.549626817,-0.297980499
run_2115_VM_shortertimestep2_5,78,9,1.588964,0.3274431,1.086584,0.2637022,0.4158121,223.0208,mixed,0.009398218,linear,0,0.52,0.28,0.2,0.16,0.12,0.316926595,0.18704521,0.2496,0.3328,0.416,0.5824,1.88407257,0.72569648,0,0.466894505,0.771845106,0.302861453,0.29726217,0.02450554,0.04450264,-1.147935277,0.426629731,-0.199011954,0.206063909,0.217690525,0.003701813,-0.324842054,275,631,0.633017632,0.416405071,-0.212216693
run_2116_VM_shortertimestep_1,57,5,0.7648096,1.188664,1.331286,0.8823981,0.9943463,106.8821,parapatric,0.03178206,sine,1,0.375,0.5625,0.4375,0.4375,0.0625,0.506230942,0.200569569,0.09375,0.65625,0.65625,0.84375,1.1356147,-0.107227699,0,0.580702989,0.563850665,0.362353441,0.354342691,0.029505441,0.073187893,-1.010162226,0.569526323,0.076331071,0.195786769,0.660248898,-0.01186485,-0.678012641,189,435,0.44739245,0.499976028,-0.286199762
run_2116_VM_shortertimestep_2,79,5,1.801158,0.2911784,0.6617804,0.9536351,0.7776277,228.203,dispersal,0.01541058,sine,1,0.296296296,0.481481481,0.444444444,0.37037037,0.222222222,0.49035062,0.221753852,0.263374486,0.438957476,0.526748971,0.570644719,1.13865292,0.054518094,0,0.513915173,0.275545707,0.429843881,0.352394259,0.010502317,0.023255292,0.222385187,0.449168178,-0.196697009,0.258179224,0.032768884,0.004434005,-0.269171318,281,639,-3.201483289,0.533088826,0.022837403
run_2116_VM_shortertimestep_3,49,5,1.418216,0.553203,0.4792433,0.311711,0.5787173,186.5867,parapatric,0.02850128,sine,0,0.294117647,0.647058824,0.470588235,0.470588235,0.235294118,0.585300275,0.190956415,0.276816609,0.553633218,0.553633218,0.761245675,1.386436487,-0.448381122,0,0.392397727,0.256443836,0.409958926,0.33513431,0.003042972,0.005622408,-0.330631098,0.628577271,0.276321788,0.154788078,0.020420318,0.000370114,0.227050763,123,341,-0.130678746,0.542395282,0.121792686
run_2116_VM_shortertimestep_6,36,5,0.9448514,0.5083928,0.9553131,0.5324542,0.3241622,238.6712,dispersal,0.04598016,linear,0,0.272727273,0.545454545,0.363636364,0.181818182,0.181818182,0.48414147,0.234850154,0.198347107,0.198347107,0.396694215,0.595041322,1.655484073,-0.068862659,-0.294530754,0.598043531,0.37505512,0.433612733,0.353561535,0.004433819,0.008378711,2.396902814,0.305796356,0.166674555,0.222448486,-0.008542686,0.00506945,-0.923867411,127,257,1.009717352,0.637906833,-0.196084341
run_2116_VM_shortertimestep2_4,146,5,1.839666,1.458112,0.5039022,0.3897977,0.8201795,119.389,sympatric,0.05719819,linear,1,0.020833333,0.854166667,0.729166667,0.5625,0.354166667,0.822124058,0.336113111,0.029513889,0.046875,0.060763889,0.071180556,4.414374844,-1.492394374,0,0.261197899,-0.067068604,0.495712563,0.245486235,0.000332731,0.00230523,-0.063090104,0.826444651,1.08338444,0.261919796,0.010668473,-0.000397877,-0.236088277,608,1408,-0.831217839,0.828434373,-0.290233373
run_2116_VM_shortertimestep2_5,148,5,0.7139108,1.202496,0.08902307,0.7624826,0.790835,123.0147,sympatric,0.03890002,sine,1,0.019607843,0.941176471,0.901960784,0.823529412,0.588235294,0.913536789,0.296825,0.046136101,0.064590542,0.070742022,0.073817762,11.33296035,-3.018104418,0,0.239891367,-0.379867728,0.571899966,0.333470742,0.000140049,0.001000149,0.5237578,0.876117086,0.869664396,0.234692114,-0.000645995,0.000186202,-0.242941982,642,1448,0.664915334,0.878708211,0.10153358
run_2117_VM_shortertimestep_1,127,9,1.639863,0.3136101,0.3337251,0.3836177,0.6193234,206.8882,mixed,0.00228026,linear,0,0.093023256,0.674418605,0.441860465,0.302325581,0.209302326,0.617497073,0.343769267,0.077879935,0.11249324,0.164413196,0.250946458,1.839711606,-0.48022275,-0.042118537,0.359308187,0.089884623,0.495356588,0.284343012,0.001494941,0.006714405,0.810832949,0.555876463,-0.621227782,0.390980515,-0.009451236,0.002213203,-0.339514166,417,1095,-0.412166737,0.640082913,0.236578819
run_2117_VM_shortertimestep_2,149,10,0.9261048,1.166232,1.659341,0.4548547,0.4026048,128.1969,allopatric,0.04491238,linear,0,0.369565217,0.456521739,0.391304348,0.347826087,0.195652174,0.479496697,0.259530158,0.289224953,0.514177694,0.578449905,0.674858223,1.248046329,0.048593519,-0.002831446,0.618274296,0.62231001,0.329926445,0.285997625,0.013820048,0.045657158,-0.49981175,0.529782315,-0.708192785,0.330780808,0.063717033,0.007409534,-0.572967218,817,1551,-0.855100978,0.515074604,-0.203671408
run_2117_VM_shortertimestep_3,119,9,0.5431621,1.428256,1.476804,0.8104914,0.9537402,86.5806,allopatric,0.05800308,linear,1,0.342105263,0.5,0.394736842,0.315789474,0.157894737,0.502777572,0.333378986,0.216066482,0.432132964,0.540166205,0.684210526,1.29921234,-0.092915458,0,0.59754512,0.426059883,0.381311366,0.300286076,0.034735096,0.100038268,-0.637503061,0.554393446,-0.664172707,0.387154187,0.38813631,0.003309372,0.156954741,410,1032,1.178108333,0.481000429,-0.28495332
run_2117_VM_shortertimestep_6,106,10,1.819905,1.383446,1.952874,0.03367378,0.6991851,138.6651,sympatric,0.01647836,sine,1,0.289473684,0.5,0.421052632,0.368421053,0.210526316,0.518855031,0.258257309,0.243767313,0.426592798,0.487534626,0.578947368,1.301932979,-0.09675287,0.097966247,0.562799688,0.15105858,0.351386436,0.266017702,0.02551887,0.06562957,-1.175309989,0.65677773,-0.46042832,0.312288601,0.164952975,0.006161628,-0.243137983,417,941,-0.937526851,0.502610095,-0.470351167
run_2117_VM_shortertimestep2_4,59,4,0.3083227,0.801822,0.7532924,0.01571232,0.7264237,194.3936,dispersal,0.02032094,sine,0,0.157894737,0.473684211,0.315789474,0.210526316,0.105263158,0.480776079,0.222458763,0.066481994,0.132963989,0.199445983,0.299168975,1.411289967,0.078259042,-0.220345853,0.49946854,-0.551529636,0.59557462,0.344149128,0.005291505,0.019089143,4.738364506,0.185737861,1.442273922,0.132654374,-0.062285586,0.009169769,1.264769961,149,417,0.610253968,0.550667978,0.649498307
run_2117_VM_shortertimestep2_5,61,4,1.370201,0.9837331,0.3384133,0.6377875,0.8845907,198.0193,dispersal,0.002022768,linear,0,0.263157895,0.421052632,0.263157895,0.157894737,0,0.378000416,0.225445987,0,0.166204986,0.27700831,0.443213296,1.497619259,0.413816522,-0.199068817,0.348022981,-0.012255769,0.50614069,0.331691792,0.014454607,0.051510338,1.603045107,0.253075702,1.110665403,0.138892243,-0.09029307,0.021491112,-0.326801173,197,473,0.069863321,0.442731353,0.612745479
run_2118_VM_shortertimestep_1,22,7,1.202336,1.62619,1.830066,0.1342275,0.8068348,56.87908,dispersal,0.01703116,sine,0,0.75,0.125,0.125,0.125,0,0.136652489,0.278487531,0,0.375,0.375,0.375,5.785590186,2.141799243,-0.212613092,0.592628734,1.258050449,0.265209656,0.297146761,0.01157506,0.011127333,0.164279347,0.109465414,-0.023944793,0.282450226,-0.012892704,0.013708712,3.476283291,35,109,-0.502568822,0.230424576,-0.016138475
run_2118_VM_shortertimestep_2,44,7,0.4885781,0.7287051,0.1629999,0.2054644,0.9651392,178.2,parapatric,0.05966328,sine,0,0.333333333,0.666666667,0.4,0.133333333,0,0.499102392,0.231083559,0,0.177777778,0.533333333,0.888888889,1.509554419,-0.377092965,-0.194641207,0.461114468,-0.179512117,0.517285662,0.314463011,0.004874071,0.00810217,0.838941623,0.444509909,1.980142705,0.102229651,-0.049447499,0.00809177,0.700587108,71,273,2.204879478,0.546283495,0.265268729
run_2118_VM_shortertimestep_3,14,7,0.9806888,0.9907297,0.9780237,0.5611012,0.3912058,236.5898,sympatric,0.04325218,sine,1,0,1,1,0.666666667,0.666666667,0.935794872,0.30938658,0,0,0,0,1.5,-0.707106781,0,0.178002762,-0.073665778,0.534110459,0.337505182,0,0,1.076706143,0.90507803,4.67741391,0.175946844,0,0,-0.452845969,21,61,3.090277778,0.894072072,-0.46423584
run_2118_VM_shortertimestep_6,71,7,1.382378,0.9459196,0.4565327,0.283064,0.5116737,188.6681,parapatric,0.001727461,linear,1,0.181818182,0.727272727,0.590909091,0.363636364,0.227272727,0.655453323,0.304503942,0.165289256,0.26446281,0.429752066,0.52892562,2.02723485,-0.851724274,0.187025875,0.434913555,0.162426731,0.442237915,0.286843742,0.001298635,0.00281965,-2.039132692,0.812010111,0.279591878,0.28303795,0.01754547,-4.84E-05,-0.717333823,316,620,0.412411316,0.655795578,-0.22307563
run_2118_VM_shortertimestep2_4,129,9,1.183376,1.676875,1.750853,0.5144928,0.3514008,94.38747,allopatric,0.04982274,linear,1,0.12195122,0.756097561,0.585365854,0.463414634,0.219512195,0.69476552,0.316438263,0.10707912,0.226055919,0.285544319,0.368828079,2.347074528,-0.905178649,0.035949023,0.408807812,0.001331137,0.420741331,0.262340991,0.017313808,0.075648784,-1.563911404,0.819737901,-0.840004045,0.383563105,0.490066841,-0.021847502,-0.546314826,580,1218,-1.272410383,0.657989092,-0.351687978
run_2118_VM_shortertimestep2_5,131,8,0.4951474,1.858787,1.335974,0.139007,0.5095678,98.01318,allopatric,0.03152457,sine,1,0.418604651,0.441860465,0.279069767,0.255813953,0.11627907,0.408370659,0.282282677,0.194699838,0.428339643,0.467279611,0.739859383,1.404936956,0.300331835,-0.066815749,0.481962349,0.206589689,0.393043471,0.266027938,0.021266305,0.048339848,0.060544172,0.40082936,-0.591648929,0.355977655,0.177480416,-0.000840412,-0.56073345,760,1366,-1.184062498,0.4590358,-0.039444433
run_2119_VM_shortertimestep_1,92,2,0.3272829,0.7511368,0.8325055,0.6330079,0.4318119,156.8852,sympatric,0.04653296,linear,1,0.0625,0.8125,0.71875,0.5625,0.15625,0.777738426,0.285730824,0.0390625,0.140625,0.1796875,0.203125,4.024445143,-1.501665053,0.08069856,0.473451466,0.08449475,0.455087857,0.280414758,0.000669609,0.002786651,-2.246849747,0.924497311,-0.378353242,0.310443958,0.018087144,-0.0005118,-0.36086116,438,882,0.986040466,0.785285177,-0.867839593
run_2119_VM_shortertimestep_2,114,3,1.363632,1.603758,1.160561,0.7042449,0.5901163,78.19386,mixed,0.03016148,linear,1,0.305555556,0.5,0.388888889,0.25,0.111111111,0.488050704,0.2544653,0.135802469,0.305555556,0.475308642,0.611111111,1.373291983,-0.082792693,0,0.46995874,0.446345766,0.367478364,0.298976047,0.009718895,0.026924308,-0.476983573,0.539620007,0.237344286,0.228804711,0.074362314,0.001679179,-0.319918781,368,952,-1.269150806,0.473758422,-0.070969146
run_2119_VM_shortertimestep_3,84,3,1.855742,1.865783,1.975585,0.06232077,0.7662287,136.5837,dispersal,0.01375038,linear,0,0.769230769,0.153846154,0.076923077,0.038461538,0.038461538,0.131763838,0.200126754,0.118343195,0.118343195,0.236686391,0.473372781,5.471616337,1.949512233,0,0.324353288,1.3834095,0.211980845,0.247712008,0.085193199,0.109557664,0.17543286,0.112284005,-0.047260724,0.205374522,-0.092543572,0.095469114,-0.762730385,431,789,-0.266707574,0.191417993,-0.006382312
run_2119_VM_shortertimestep_6,141,3,0.5073247,1.820973,1.454094,0.7818444,0.8866966,88.66203,mixed,0.03122926,sine,0,0.355555556,0.444444444,0.4,0.288888889,0.155555556,0.462365153,0.216401717,0.221234568,0.410864198,0.568888889,0.632098765,1.279349724,0.11944385,0,0.506646382,0.845382738,0.285570565,0.303111771,0.030940468,0.084123121,1.143725435,0.389679799,0.44969593,0.18782291,0.088276736,0.025330358,-0.291345585,624,1348,-0.475606664,0.456436011,0.003196805
run_2119_VM_shortertimestep2_4,24,6,1.620903,0.3642953,0.254512,0.763883,0.9139352,244.3966,parapatric,0.03507184,sine,1,0.125,0.625,0.375,0.375,0.125,0.642421641,0.220033535,0.0625,0.1875,0.1875,0.3125,2.747838723,-0.696168959,0.001307209,0.596749288,-0.165547226,0.535500826,0.342446592,0.001262627,0.003571247,-1.078688341,0.807221249,-0.164952039,0.245234541,0.021238724,-0.001982178,3.883310163,36,122,-0.612512682,0.696545878,-0.050835849
run_2119_VM_shortertimestep2_5,26,6,0.9326741,0.5462064,0.8371937,0.3883973,0.6970793,248.0223,parapatric,0.04627547,linear,1,0.5,0.5,0.3,0.2,0.1,0.408778666,0.186838323,0.2,0.4,0.6,1,1.272680044,0.19845939,-0.060377358,0.625758411,0.427244801,0.396583923,0.349835821,0.016802619,0.025824956,-0.356809717,0.428917107,-0.596713945,0.220517026,0.25489182,0.002416453,-0.591650032,79,167,2.171002683,0.44092743,-0.280303785
run_212_VM_shortertimestep2_4,82,5,1.507889,1.151117,1.196788,0.5757444,0.8188061,221.0309,mixed,0.05279741,sine,1,0.24,0.56,0.44,0.24,0.16,0.516995833,0.239827085,0.1536,0.2304,0.4224,0.5376,1.302341208,-0.133074154,-0.014759648,0.404370288,0.588149367,0.304129138,0.293821081,0.012608747,0.048378907,-1.301727716,0.609608336,0.096934786,0.232930579,0.288852567,-0.007941909,-0.144000835,291,659,1.280335202,0.46516212,-0.199564425
run_212_VM_shortertimestep2_5,118,5,0.8485015,1.788287,0.0826909,0.8747569,0.5240341,234.8868,mixed,0.02978154,linear,0,0.048780488,0.853658537,0.707317073,0.536585366,0.365853659,0.784170347,0.265529092,0.07138608,0.104699584,0.138013087,0.166567519,3.974183964,-1.507251608,0,0.371716584,0.275771535,0.395268587,0.310964923,0.001045243,0.005660394,-0.411063405,0.812190718,0.34689896,0.241882528,0.057457142,-0.002871356,-0.194171285,540,1104,0.192188165,0.77061751,-0.081228867
run_2120_VM_shortertimestep_1,66,3,1.530481,0.4229918,0.9572006,0.8200506,0.759957,119.3829,allopatric,0.05759614,linear,0,0.238095238,0.238095238,0.095238095,0.047619048,0,0.355329785,0.386305699,0,0.045351474,0.090702948,0.22675737,2.760489302,0.52837475,-0.11239145,0.41690234,0.474117104,0.400513885,0.282382716,0.002742886,0.00573695,-1.132726078,0.424335976,-1.274366562,0.463940693,0.044076757,5.77E-05,-0.349790336,204,506,1.379029647,0.481239184,-0.025990773
run_2120_VM_shortertimestep_2,53,2,0.3791964,1.275613,1.035866,0.7665924,0.9182613,240.7038,mixed,0.0190983,linear,0,0.25,0.5625,0.5,0.375,0.25,0.580809241,0.121644039,0.25,0.375,0.5,0.5625,1.424265387,-0.3229372,0.014188837,0.402970726,0.69834192,0.343420853,0.343681305,0.015995149,0.045013169,0.452947589,0.558178563,1.117788285,0.065795841,-0.102861535,0.021134433,-0.968973059,292,492,0.824766139,0.562226971,-0.223324599
run_2120_VM_shortertimestep_3,75,3,0.8713071,1.537638,1.850889,0.4987537,0.344328,199.0875,mixed,0.002687206,linear,1,0.518518519,0.296296296,0.259259259,0.185185185,0.111111111,0.316756701,0.212617998,0.230452675,0.384087791,0.537722908,0.614540466,1.808296671,0.743356232,-0.000682827,0.443306865,1.286064961,0.23220403,0.296512321,0.063394272,0.152560655,1.427546687,0.203353459,0.019440416,0.211073666,0.94293692,-0.011511932,-0.40732127,315,651,0.343570223,0.313926633,-0.049306847
run_2120_VM_shortertimestep_6,27,2,1.272996,1.492828,1.329398,0.7194969,0.4647958,226.1704,dispersal,0.04229244,sine,1,0.333333333,0.666666667,0.555555556,0.444444444,0.333333333,0.588555685,0.092816319,0.444444444,0.592592593,0.740740741,0.888888889,1.377518428,-0.416837965,0,0.412772389,0.797052738,0.300993422,0.328683208,0.077494511,0.154650687,0.776505858,0.541258474,-0.177318692,0.103616856,0.788929922,0.029440547,-0.777150154,94,190,0.607986581,0.651527262,-0.361217872
run_2120_VM_shortertimestep2_4,94,2,0.7458494,1.239349,1.252073,0.2651025,0.5389123,144.3905,mixed,0.005570042,linear,0,0.34375,0.5,0.34375,0.28125,0.21875,0.466503388,0.175663317,0.30078125,0.38671875,0.47265625,0.6875,1.276677124,0.059520848,0.000172533,0.598389624,1.261471619,0.234022517,0.281485582,0.050691678,0.150289179,-0.0877729,0.474364992,0.017867977,0.174062926,0.709990342,-0.012900418,-0.570625677,477,891,0.274152324,0.382712113,-0.177453444
run_2120_VM_shortertimestep2_5,96,1,1.807728,1.42126,1.834755,0.8871777,0.3220564,148.0162,mixed,0.01677367,sine,0,0.483870968,0.290322581,0.225806452,0.161290323,0.064516129,0.319824176,0.230243465,0.124869927,0.312174818,0.437044745,0.561914672,1.885495934,0.696747832,0,0.448850644,1.783766384,0.166020093,0.216789595,0.034207487,0.062060889,-2.838279473,0.416027536,-0.667823776,0.252879323,0.864747747,0.004896899,-0.365477325,398,852,3.521144511,0.277016319,-0.215570219
